Player,Team,Service,Season,Extension,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Kyle Ryan,Cubs,2.139,2019,False,False,False,975000.0,Kyle,Ryan,MLBTR
Kyle Freeland,Rockies,2.144,2019,False,False,False,2875000.0,Kyle,Freeland,MLBTR
Leury Garcia,White Sox,5.025,2019,False,False,False,3250000.0,Leury,Garcia,MLBTR
Liam Hendriks,Athletics,5.164,2019,False,False,False,5300000.0,Liam,Hendriks,MLBTR
Luis Perdomo,Padres,3.086,2019,False,False,False,950000.0,Luis,Perdomo,MLBTR
Luis Cessa,Yankees,2.131,2019,False,False,False,895000.0,Luis,Cessa,MLBTR
Luke Jackson,Braves,3.019,2019,False,False,False,1825000.0,Luke,Jackson,MLBTR
Mallex Smith,Mariners,3.125,2019,False,False,False,2350000.0,Mallex,Smith,MLBTR
Manuel Margot,Padres,3.012,2019,False,False,False,2475000.0,Manuel,Margot,MLBTR
Marcus Semien,Athletics,5.118,2019,False,False,False,13000000.0,Marcus,Semien,MLBTR
Marcus Stroman,Mets,5.148,2019,False,False,False,12000000.0,Marcus,Stroman,MLBTR
Mark Canha,Athletics,4.092,2019,False,False,False,4800000.0,Mark,Canha,MLBTR
Matt Shoemaker,Blue Jays,5.166,2019,False,False,False,4200000.0,Matt,Shoemaker,MLBTR
Matt Andriese,Diamondbacks,4.071,2019,False,False,False,1395000.0,Matt,Andriese,MLBTR
Matt Strahm,Padres,3.064,2019,False,False,False,1400000.0,Matt,Strahm,MLBTR
Matt Barnes,Red Sox,4.11,2019,False,False,False,3100000.0,Matt,Barnes,MLBTR
Matt Wisler,Twins,3.042,2019,False,False,False,725000.0,Matt,Wisler,MLBTR
Matthew Bowman,Reds,3.021,2019,False,False,False,865000.0,Matthew,Bowman,MLBTR
Matthew Boyd,Tigers,3.136,2019,False,False,False,5300000.0,Matthew,Boyd,MLBTR
Max Stassi,Angels,3.049,2019,False,False,False,800000.0,Max,Stassi,MLBTR
Max Muncy,Dodgers,3.027,2019,True,False,False,,Max,Muncy,MLBTR
Michael Foltynewicz,Braves,4.134,2019,False,False,False,6425000.0,Michael,Foltynewicz,MLBTR
Michael Conforto,Mets,4.043,2019,False,False,False,8000000.0,Michael,Conforto,MLBTR
Michael Feliz,Pirates,3.169,2019,False,False,False,1100000.0,Michael,Feliz,MLBTR
Michael Lorenzen,Reds,4.159,2019,False,False,False,3725000.0,Michael,Lorenzen,MLBTR
Michael Fulmer,Tigers,3.157,2019,False,False,False,2800000.0,Michael,Fulmer,MLBTR
Michael A. Taylor,Nationals,4.129,2019,False,False,False,3325000.0,Michael,A. Taylor,MLBTR
Miguel Castro,Orioles,3.079,2019,False,False,False,1050000.0,Miguel,Castro,MLBTR
Miguel Sano,Twins,4.066,2019,True,False,False,,Miguel,Sano,MLBTR
Mike Clevinger,Indians,3.041,2019,False,False,False,4100000.0,Mike,Clevinger,MLBTR
Mike Zunino,Rays,5.165,2019,False,False,False,4500000.0,Mike,Zunino,MLBTR
Mike Montgomery,Royals,4.089,2019,False,False,False,3100000.0,Mike,Montgomery,MLBTR
Mitch Haniger,Mariners,3.048,2019,False,False,False,3010000.0,Mitch,Haniger,MLBTR
Mookie Betts,Red Sox,5.07,2019,False,False,False,27000000.0,Mookie,Betts,MLBTR
Mychal Givens,Orioles,4.069,2019,False,False,False,3225000.0,Mychal,Givens,MLBTR
Nick Ahmed,Diamondbacks,5.054,2019,True,False,False,,Nick,Ahmed,MLBTR
Nick Wittgren,Indians,3.071,2019,False,False,False,1125000.0,Nick,Wittgren,MLBTR
Nick Goody,Rangers,3.105,2019,False,False,False,915000.0,Nick,Goody,MLBTR
Noah Syndergaard,Mets,4.149,2019,False,False,False,9700000.0,Noah,Syndergaard,MLBTR
Noe Ramirez,Angels,2.139,2019,False,False,False,900000.0,Noe,Ramirez,MLBTR
Nomar Mazara,Rangers,4.0,2019,False,False,False,5560000.0,Nomar,Mazara,MLBTR
Oliver Drake,Rays,3.045,2019,False,False,False,1025000.0,Oliver,Drake,MLBTR
Omar Narvaez,Brewers,3.089,2019,False,False,False,2725000.0,Omar,Narvaez,MLBTR
Orlando Arcia,Brewers,3.047,2019,False,False,False,2200000.0,Orlando,Arcia,MLBTR
Pedro Baez ,Dodgers,5.059,2019,False,False,False,4000000.0,Pedro,Baez ,MLBTR
Rafael Montero,Rangers,3.138,2019,False,False,False,785000.0,Rafael,Montero,MLBTR
Richard Bleier,Orioles,3.074,2019,False,False,False,915000.0,Richard,Bleier,MLBTR
Robbie Grossman,Athletics,5.06,2019,False,False,False,3725000.0,Robbie,Grossman,MLBTR
Robbie Ray,Diamondbacks,5.007,2019,False,False,False,9430000.0,Robbie,Ray,MLBTR
Robert Gsellman,Mets,3.042,2019,False,False,False,1225000.0,Robert,Gsellman,MLBTR
Roberto Osuna,Astros,4.097,2019,False,False,False,10000000.0,Roberto,Osuna,MLBTR
Roenis Elias,Nationals,4.069,2019,False,False,False,1975000.0,Roenis,Elias,MLBTR
Ross Stripling,Dodgers,3.115,2019,False,False,False,2100000.0,Ross,Stripling,MLBTR
Sam Tuivailala,Mariners,3.082,2019,False,False,False,800000.0,Sam,Tuivailala,MLBTR
Sandy Leon,Indians,5.144,2019,False,False,False,2000000.0,Sandy,Leon,MLBTR
Scott Alexander,Dodgers,3.097,2019,False,False,False,875000.0,Scott,Alexander,MLBTR
Scott Oberg,Rockies,4.063,2019,True,False,False,,Scott,Oberg,MLBTR
Sean Manaea,Athletics,3.157,2019,False,False,False,3750000.0,Sean,Manaea,MLBTR
Seth Lugo,Mets,3.082,2019,False,False,False,2000000.0,Seth,Lugo,MLBTR
Shane Greene ,Braves,5.075,2019,False,False,False,6250000.0,Shane,Greene ,MLBTR
Steven Matz,Mets,4.099,2019,False,False,False,5000000.0,Steven,Matz,MLBTR
T.J. McFarland,Athletics,5.164,2019,False,False,False,1800000.0,T.J.,McFarland,MLBTR
Taylor Rogers,Twins,3.145,2019,False,False,False,4450000.0,Taylor,Rogers,MLBTR
Tommy La Stella,Angels,5.057,2019,False,False,False,3250000.0,Tommy,La Stella,MLBTR
Tommy Pham,Rays,4.107,2019,False,False,False,7900000.0,Tommy,Pham,MLBTR
Tommy Kahnle,Yankees,4.131,2019,False,False,False,2650000.0,Tommy,Kahnle,MLBTR
Tony Wolters ,Rockies,3.161,2019,False,False,False,1900000.0,Tony,Wolters ,MLBTR
Travis Jankowski,Reds,3.148,2019,False,False,False,1050000.0,Travis,Jankowski,MLBTR
Trea Turner,Nationals,3.135,2019,False,False,False,7450000.0,Trea,Turner,MLBTR
Trevor Williams,Pirates,3.027,2019,False,False,False,2825000.0,Trevor,Williams,MLBTR
Trevor Bauer,Reds,5.158,2019,False,False,False,1750000.0,Trevor,Bauer,MLBTR
Trevor Story,Rockies,4.0,2019,True,False,False,,Trevor,Story,MLBTR
Trevor May,Twins,5.012,2019,False,False,False,2205000.0,Trevor,May,MLBTR
Trey Mancini,Orioles,3.015,2019,False,False,False,4750000.0,Trey,Mancini,MLBTR
Tyler Naquin,Indians,3.033,2019,False,False,False,1450000.0,Tyler,Naquin,MLBTR
Tyler Glasnow,Rays,2.158,2019,False,False,False,2050000.0,Tyler,Glasnow,MLBTR
Tyler Duffey,Twins,3.074,2019,False,False,False,1200000.0,Tyler,Duffey,MLBTR
Vince Velasquez,Phillies,4.086,2019,False,False,False,3600000.0,Vince,Velasquez,MLBTR
Wandy Peralta,Giants,2.168,2019,False,False,False,805000.0,Wandy,Peralta,MLBTR
Willson Contreras,Cubs,3.108,2019,False,False,False,4500000.0,Willson,Contreras,MLBTR
Wilmer Difo,Nationals,3.016,2019,False,False,False,1000000.0,Wilmer,Difo,MLBTR
Zach Davies,Padres,4.02,2019,False,False,False,5250000.0,Zach,Davies,MLBTR
Zach Eflin,Phillies,3.018,2019,False,False,False,2625000.0,Zach,Eflin,MLBTR
A.J. Minter,Braves,2.162,2020,False,False,False,1300000.0,A.J.,Minter,MLBTR
Aaron Judge,Yankees,4.051,2020,False,False,False,10175000.0,Aaron,Judge,MLBTR
Adalberto Mondesi,Royals,3.088,2020,False,False,False,2525000.0,Adalberto,Mondesi,MLBTR
Adam Cimber,Marlins,2.155,2020,False,False,False,925000.0,Adam,Cimber,MLBTR
Adam Frazier,Pirates,4.075,2020,False,False,False,4300000.0,Adam,Frazier,MLBTR
Adam Engel,White Sox,3.058,2020,False,False,False,1375000.0,Adam,Engel,MLBTR
Aledmys Diaz,Astros,4.1,2020,False,False,False,3000000.0,Aledmys,Diaz,MLBTR
Alex Reyes,Cardinals,3.055,2020,False,False,False,900000.0,Alex,Reyes,MLBTR
Alex Dickerson,Giants,4.12,2020,False,False,False,2000000.0,Alex,Dickerson,MLBTR
Amed Rosario,Indians,3.062,2020,False,False,False,2400000.0,Amed,Rosario,MLBTR
Amir Garrett,Reds,3.099,2020,False,False,False,1500000.0,Amir,Garrett,MLBTR
Andrew Heaney,Angels,5.15,2020,False,False,False,6750000.0,Andrew,Heaney,MLBTR
Andrew Knapp,Phillies,4.0,2020,False,False,False,1100000.0,Andrew,Knapp,MLBTR
Anthony Santander ,Orioles,2.162,2020,False,False,False,2100000.0,Anthony,Santander ,MLBTR
Antonio Senzatela,Rockies,3.106,2020,False,False,False,3000000.0,Antonio,Senzatela,MLBTR
Austin Hedges,Indians,4.166,2020,False,False,False,3280000.0,Austin,Hedges,MLBTR
Austin Barnes,Dodgers,4.098,2020,True,False,False,,Austin,Barnes,MLBTR
Austin Slater,Giants,2.147,2020,False,False,False,1150000.0,Austin,Slater,MLBTR
Austin Brice,Red Sox,3.101,2020,False,False,False,870000.0,Austin,Brice,MLBTR
Ben Heller,Yankees,3.021,2020,False,False,False,625000.0,Ben,Heller,MLBTR
Brad Keller,Royals,3.0,2020,False,False,False,3350000.0,Brad,Keller,MLBTR
Brandon Woodruff,Brewers,2.161,2020,False,False,False,3275000.0,Brandon,Woodruff,MLBTR
Brandon Nimmo,Mets,4.042,2020,False,False,False,4700000.0,Brandon,Nimmo,MLBTR
Brian Anderson,Marlins,3.031,2020,False,False,False,3800000.0,Brian,Anderson,MLBTR
Buck Farmer,Tigers,4.083,2020,False,False,False,1850000.0,Buck,Farmer,MLBTR
Burch Smith,Athletics,3.095,2020,False,False,False,705000.0,Burch,Smith,MLBTR
Byron Buxton,Twins,4.16,2020,False,False,False,5125000.0,Byron,Buxton,MLBTR
Caleb Smith,Diamondbacks,3.128,2020,False,False,False,1465000.0,Caleb,Smith,MLBTR
Caleb Thielbar,Twins,2.131,2020,False,False,False,650000.0,Caleb,Thielbar,MLBTR
Carlos Estevez,Rockies,4.022,2020,False,False,False,1450000.0,Carlos,Estevez,MLBTR
Carlos Correa,Astros,5.119,2020,False,False,False,11700000.0,Carlos,Correa,MLBTR
Carson Kelly,Diamondbacks,2.161,2020,False,False,False,1700000.0,Carson,Kelly,MLBTR
Chad Green,Yankees,4.05,2020,False,False,False,2150000.0,Chad,Green,MLBTR
Chad Kuhl,Pirates,4.079,2020,False,False,False,2130000.0,Chad,Kuhl,MLBTR
Chad Pinder,Athletics,4.047,2020,False,False,False,2275000.0,Chad,Pinder,MLBTR
Chris Bassitt,Athletics,4.13,2020,False,False,False,4900000.0,Chris,Bassitt,MLBTR
Chris Stratton,Pirates,3.1,2020,False,False,False,1100000.0,Chris,Stratton,MLBTR
Clint Frazier,Yankees,2.148,2020,False,False,False,2100000.0,Clint,Frazier,MLBTR
Cody Bellinger,Dodgers,3.16,2020,False,False,False,16100000.000000002,Cody,Bellinger,MLBTR
Colin Moran,Pirates,3.107,2020,False,False,False,2800000.0,Colin,Moran,MLBTR
Colin Rea,Cubs,3.085,2020,False,False,False,703000.0,Colin,Rea,MLBTR
Corey Seager,Dodgers,5.032,2020,False,False,False,13750000.0,Corey,Seager,MLBTR
Corey Knebel,Dodgers,5.151,2020,False,False,False,5250000.0,Corey,Knebel,MLBTR
Dan Altavilla,Padres,3.063,2020,False,False,False,850000.0,Dan,Altavilla,MLBTR
Daniel Norris,Tigers,5.073,2020,False,False,False,3475000.0,Daniel,Norris,MLBTR
Daniel Bard,Rockies,4.103,2020,False,False,False,2925000.0,Daniel,Bard,MLBTR
Daniel Vogelbach,Brewers,2.138,2020,False,False,False,1400000.0,Daniel,Vogelbach,MLBTR
Daniel Winkler,Cubs,5.063,2020,False,False,False,900000.0,Daniel,Winkler,MLBTR
Dansby Swanson ,Braves,4.047,2020,False,False,False,6000000.0,Dansby,Swanson ,MLBTR
Darin Ruf,Giants,3.138,2020,False,False,False,1275000.0,Darin,Ruf,MLBTR
David Hale,Phillies,3.163,2020,False,False,False,850000.0,David,Hale,MLBTR
Dinelson Lamet,Padres,3.13,2020,False,False,False,4200000.0,Dinelson,Lamet,MLBTR
Dominic Smith,Mets,2.146,2020,False,False,False,2550000.0,Dominic,Smith,MLBTR
Donovan Solano ,Giants,5.081,2020,False,False,False,3250000.0,Donovan,Solano ,MLBTR
Dylan Floro,Dodgers,3.053,2020,False,False,False,975000.0,Dylan,Floro,MLBTR
Dylan Bundy,Angels,5.026,2020,False,False,False,8324999.999999999,Dylan,Bundy,MLBTR
Eduardo Rodriguez,Red Sox,5.13,2020,False,False,False,8300000.000000001,Eduardo,Rodriguez,MLBTR
Edwin Diaz,Mets,4.121,2020,False,False,False,7000000.0,Edwin,Diaz,MLBTR
Elias Diaz,Rockies,4.088,2020,False,False,False,1200000.0,Elias,Diaz,MLBTR
Emilio Pagan,Padres,3.091,2020,False,False,False,1570000.0,Emilio,Pagan,MLBTR
Erik Gonzalez,Pirates,4.007,2020,False,False,False,1225000.0,Erik,Gonzalez,MLBTR
Evan Marshall,White Sox,4.09,2020,False,False,False,2000000.0,Evan,Marshall,MLBTR
Felix Pena,Angels,3.079,2020,False,False,False,1100000.0,Felix,Pena,MLBTR
Franchy Cordero,Royals,3.038,2020,False,False,False,800000.0,Franchy,Cordero,MLBTR
Francisco Lindor,Mets,5.113,2020,False,False,False,22300000.0,Francisco,Lindor,MLBTR
Frankie Montas,Athletics,3.015,2020,False,False,False,1800000.0,Frankie,Montas,MLBTR
Garrett Cooper,Marlins,3.053,2020,False,False,False,1800000.0,Garrett,Cooper,MLBTR
Gary Sanchez,Yankees,4.086,2020,False,False,False,6350000.0,Gary,Sanchez,MLBTR
Giovanny Urshela,Yankees,3.127,2020,False,False,False,4650000.0,Giovanny,Urshela,MLBTR
Gleyber Torres,Yankees,2.162,2020,False,False,False,4000000.0,Gleyber,Torres,MLBTR
Grant Dayton,Braves,4.007,2020,False,False,False,900000.0,Grant,Dayton,MLBTR
Guillermo Heredia,Mets,3.112,2020,False,False,False,1000000.0,Guillermo,Heredia,MLBTR
Harrison Bader,Cardinals,3.03,2020,False,False,False,2000000.0,Harrison,Bader,MLBTR
Hector Neris,Phillies,5.068,2020,False,False,False,5000000.0,Hector,Neris,MLBTR
Hunter Dozier,Royals,3.06,2020,False,False,False,2720000.0,Hunter,Dozier,MLBTR
Ian Happ,Cubs,3.036,2020,False,False,False,4100000.0,Ian,Happ,MLBTR
Isiah Kiner-Falefa,Rangers,3.0,2020,False,False,False,2000000.0,Isiah,Kiner-Falefa,MLBTR
J.D. Davis ,Mets,2.137,2020,False,False,False,2100000.0,J.D.,Davis ,MLBTR
J.P. Crawford,Mariners,2.163,2020,False,False,False,2050000.0,J.P.,Crawford,MLBTR
Jace Fry,White Sox,3.005,2020,False,False,False,863000.0,Jace,Fry,MLBTR
Jack Flaherty ,Cardinals,3.006,2020,False,False,False,3900000.0,Jack,Flaherty ,MLBTR
Jacob Stallings,Pirates,2.149,2020,False,False,False,1300000.0,Jacob,Stallings,MLBTR
Jacob Barnes,Mets,4.03,2020,False,False,False,750000.0,Jacob,Barnes,MLBTR
JaCoby Jones,Tigers,3.125,2020,False,False,False,2650000.0,JaCoby,Jones,MLBTR
Jairo Diaz,Rockies,3.083,2020,False,False,False,1100000.0,Jairo,Diaz,MLBTR
Jake Junis,Royals,3.087,2020,False,False,False,1700000.0,Jake,Junis,MLBTR
Jameson Taillon,Yankees,4.11,2020,False,False,False,2250000.0,Jameson,Taillon,MLBTR
Jarlin Garcia,Giants,3.114,2020,False,False,False,950000.0,Jarlin,Garcia,MLBTR
Javier Baez,Cubs,5.089,2020,False,False,False,11650000.0,Javier,Baez,MLBTR
Jeimer Candelario,Tigers,3.038,2020,False,False,False,2850000.0,Jeimer,Candelario,MLBTR
Jesse Winker,Reds,3.08,2020,False,False,False,3150000.0,Jesse,Winker,MLBTR
Jesse Hahn,Royals,5.067,2020,False,False,False,1750000.0,Jesse,Hahn,MLBTR
Jesus Aguilar,Marlins,4.082,2020,False,False,False,4300000.0,Jesus,Aguilar,MLBTR
Ji-Man Choi ,Rays,3.076,2020,False,False,False,2450000.0,Ji-Man,Choi ,MLBTR
Joe Jimenez,Tigers,3.077,2020,False,False,False,1500000.0,Joe,Jimenez,MLBTR
Joe Musgrove,Padres,4.063,2020,False,False,False,4450000.0,Joe,Musgrove,MLBTR
Joe Ross,Nationals,4.018,2020,False,False,False,1500000.0,Joe,Ross,MLBTR
Joey Wendle,Rays,3.088,2020,False,False,False,2250000.0,Joey,Wendle,MLBTR
Joey Gallo,Rangers,4.103,2020,False,False,False,6200000.0,Joey,Gallo,MLBTR
Johan Camargo,Braves,3.117,2020,False,False,False,1360000.0,Johan,Camargo,MLBTR
John Gant,Cardinals,4.004,2020,False,False,False,2100000.0,John,Gant,MLBTR
Jonathan Gray,Rockies,5.062,2020,False,False,False,6000000.0,Jonathan,Gray,MLBTR
Jordan Montgomery,Yankees,3.153,2020,False,False,False,2130000.0,Jordan,Montgomery,MLBTR
Jordan Hicks,Cardinals,3.0,2020,False,False,False,863000.0,Jordan,Hicks,MLBTR
Jorge Alfaro,Marlins,3.083,2020,False,False,False,2050000.0,Jorge,Alfaro,MLBTR
Jorge Soler,Royals,5.143,2020,False,False,False,8050000.000000001,Jorge,Soler,MLBTR
Jose Cisnero,Tigers,3.02,2020,False,False,False,970000.0,Jose,Cisnero,MLBTR
Jose Alvarado,Phillies,3.088,2020,False,False,False,1000000.0,Jose,Alvarado,MLBTR
Jose Berrios,Twins,4.044,2020,False,False,False,6100000.0,Jose,Berrios,MLBTR
Josh Hader,Brewers,3.115,2020,False,False,False,6675000.0,Josh,Hader,MLBTR
Josh Bell,Nationals,4.053,2020,False,False,False,6300000.0,Josh,Bell,MLBTR
Juan Soto,Nationals,2.134,2020,False,False,False,8500000.0,Juan,Soto,MLBTR
Julio Urias,Dodgers,3.117,2020,False,False,False,3600000.0,Julio,Urias,MLBTR
Kevin Plawecki,Red Sox,4.167,2020,False,False,False,1600000.0,Kevin,Plawecki,MLBTR
Kris Bryant,Cubs,5.171,2020,False,False,False,19500000.0,Kris,Bryant,MLBTR
Kyle Freeland,Rockies,3.144,2020,False,False,False,5025000.0,Kyle,Freeland,MLBTR
Kyle Crick,Pirates,3.104,2020,False,False,False,800000.0,Kyle,Crick,MLBTR
Kyle Ryan,Cubs,3.139,2020,False,False,False,800000.0,Kyle,Ryan,MLBTR
Lance McCullers Jr.,Astros,5.14,2020,False,False,False,6500000.0,Lance,McCullers Jr.,MLBTR
Lou Trivino,Athletics,2.163,2020,False,False,False,912000.0,Lou,Trivino,MLBTR
Lucas Giolito,White Sox,3.08,2020,False,False,False,4150000.000000001,Lucas,Giolito,MLBTR
Luis Castillo,Reds,3.101,2020,False,False,False,4200000.0,Luis,Castillo,MLBTR
Luis Cessa,Yankees,3.131,2020,False,False,False,1050000.0,Luis,Cessa,MLBTR
Luke Weaver,Diamondbacks,3.112,2020,False,False,False,1950000.0,Luke,Weaver,MLBTR
Luke Voit,Yankees,2.169,2020,False,False,False,4700000.0,Luke,Voit,MLBTR
Luke Jackson,Braves,4.019,2020,False,False,False,1900000.0,Luke,Jackson,MLBTR
Manny Pina,Brewers,5.046,2020,False,False,False,1650000.0,Manny,Pina,MLBTR
Manuel Margot,Rays,4.012,2020,False,False,False,3400000.0,Manuel,Margot,MLBTR
Mark Canha,Athletics,5.092,2020,False,False,False,6925000.0,Mark,Canha,MLBTR
Matt Chapman,Athletics,3.109,2020,False,False,False,6490000.0,Matt,Chapman,MLBTR
Matt Strahm,Padres,4.064,2020,False,False,False,2000000.0,Matt,Strahm,MLBTR
Matt Barnes,Red Sox,5.11,2020,False,False,False,4400000.0,Matt,Barnes,MLBTR
Matt Olson,Athletics,3.103,2020,False,False,False,5000000.0,Matt,Olson,MLBTR
Matthew Boyd,Tigers,4.136,2020,False,False,False,6500000.0,Matthew,Boyd,MLBTR
Max Fried,Braves,2.148,2020,False,False,False,3500000.0,Max,Fried,MLBTR
Max Stassi,Angels,4.049,2020,False,False,False,1600000.0,Max,Stassi,MLBTR
Michael Lorenzen,Reds,5.159,2020,False,False,False,4438000.0,Michael,Lorenzen,MLBTR
Michael Fulmer,Tigers,4.157,2020,False,False,False,3100000.0,Michael,Fulmer,MLBTR
Michael Conforto,Mets,5.043,2020,False,False,False,12250000.0,Michael,Conforto,MLBTR
Michael Feliz,Pirates,4.169,2020,False,False,False,1000000.0,Michael,Feliz,MLBTR
Miguel Castro,Mets,4.079,2020,False,False,False,1688000.0,Miguel,Castro,MLBTR
Mike Soroka ,Braves,2.146,2020,False,False,False,2800000.0,Mike,Soroka ,MLBTR
Mike Mayers,Angels,3.02,2020,False,False,False,1200000.0,Mike,Mayers,MLBTR
Mike Clevinger,Padres,4.033,2020,True,False,False,,Mike,Clevinger,MLBTR
Mitch Haniger,Mariners,4.048,2020,False,False,False,3010000.0,Mitch,Haniger,MLBTR
Mitch Garver,Twins,3.045,2020,False,False,False,1875000.0,Mitch,Garver,MLBTR
Mychal Givens,Rockies,5.069,2020,False,False,False,4050000.0,Mychal,Givens,MLBTR
Nick Wittgren,Indians,4.071,2020,False,False,False,2000000.0,Nick,Wittgren,MLBTR
Niko Goodrum,Tigers,3.031,2020,False,False,False,2100000.0,Niko,Goodrum,MLBTR
Noah Syndergaard,Mets,5.149,2020,False,False,False,9700000.0,Noah,Syndergaard,MLBTR
Noe Ramirez,Reds,3.139,2020,False,False,False,1175000.0,Noe,Ramirez,MLBTR
Omar Narvaez,Brewers,4.089,2020,False,False,False,2500000.0,Omar,Narvaez,MLBTR
Orlando Arcia,Brewers,4.047,2020,False,False,False,2000000.0,Orlando,Arcia,MLBTR
Pedro Severino,Orioles,3.099,2020,False,False,False,1825000.0,Pedro,Severino,MLBTR
Phil Maton,Indians,3.047,2020,False,False,False,975000.0,Phil,Maton,MLBTR
Rafael Devers,Red Sox,3.07,2020,False,False,False,4575000.0,Rafael,Devers,MLBTR
Rafael Montero,Mariners,4.138,2020,False,False,False,2250000.0,Rafael,Montero,MLBTR
Raimel Tapia,Rockies,3.02,2020,False,False,False,1950000.0,Raimel,Tapia,MLBTR
Reyes Moronta,Giants,3.028,2020,False,False,False,695000.0,Reyes,Moronta,MLBTR
Reynaldo Lopez,White Sox,3.096,2020,False,False,False,2100000.0,Reynaldo,Lopez,MLBTR
Rhys Hoskins,Phillies,3.053,2020,False,False,False,4800000.0,Rhys,Hoskins,MLBTR
Richard Bleier,Marlins,4.074,2020,False,False,False,1425000.0,Richard,Bleier,MLBTR
Richard Rodriguez,Pirates,3.016,2020,False,False,False,1700000.0,Richard,Rodriguez,MLBTR
Robert Stephenson,Rockies,3.049,2020,False,False,False,805000.0,Robert,Stephenson,MLBTR
Robert Gsellman,Mets,4.042,2020,False,False,False,1300000.0,Robert,Gsellman,MLBTR
Ross Stripling,Blue Jays,4.115,2020,False,False,False,3000000.0,Ross,Stripling,MLBTR
Ryan McMahon,Rockies,3.006,2020,False,False,False,2375000.0,Ryan,McMahon,MLBTR
Ryan Yarbrough ,Rays,2.147,2020,False,False,False,2300000.0,Ryan,Yarbrough ,MLBTR
Ryan Brasier,Red Sox,3.109,2020,False,False,False,1250000.0,Ryan,Brasier,MLBTR
Scott Alexander,Dodgers,4.039,2020,False,False,False,1000000.0,Scott,Alexander,MLBTR
Sean Manaea,Athletics,4.157,2020,False,False,False,5950000.0,Sean,Manaea,MLBTR
Seranthony Dominguez,Phillies,2.147,2020,False,False,False,728000.0,Seranthony,Dominguez,MLBTR
Seth Lugo,Mets,4.082,2020,False,False,False,2925000.0,Seth,Lugo,MLBTR
Shohei Ohtani,Angels,3.0,2020,True,False,False,,Shohei,Ohtani,MLBTR
Steven Brault,Pirates,3.085,2020,False,False,False,2050000.0,Steven,Brault,MLBTR
Steven Matz,Mets,5.099,2020,False,False,False,5200000.0,Steven,Matz,MLBTR
Taylor Rogers,Twins,4.145,2020,False,False,False,6000000.0,Taylor,Rogers,MLBTR
Teoscar Hernandez,Blue Jays,3.097,2020,False,False,False,4325000.0,Teoscar,Hernandez,MLBTR
Tom Murphy,Mariners,3.092,2020,False,False,False,875000.0,Tom,Murphy,MLBTR
Tommy Pham,Padres,5.107,2020,False,False,False,8900000.0,Tommy,Pham,MLBTR
Tony Kemp,Athletics,3.098,2020,False,False,False,1050000.0,Tony,Kemp,MLBTR
Trea Turner,Nationals,4.135,2020,False,False,False,13000000.0,Trea,Turner,MLBTR
Trevor Gott,Giants,3.048,2020,False,False,False,700000.0,Trevor,Gott,MLBTR
Trey Mancini,Orioles,4.015,2020,False,False,False,4750000.0,Trey,Mancini,MLBTR
Tyler Mahle,Reds,3.018,2020,False,False,False,2200000.0,Tyler,Mahle,MLBTR
Tyler Glasnow,Rays,3.158,2020,False,False,False,4000000.0,Tyler,Glasnow,MLBTR
Tyler Duffey,Twins,4.074,2020,False,False,False,2200000.0,Tyler,Duffey,MLBTR
Victor Caratini,Padres,3.051,2020,False,False,False,1300000.0,Victor,Caratini,MLBTR
Vince Velasquez,Phillies,5.086,2020,False,False,False,4000000.0,Vince,Velasquez,MLBTR
Walker Buehler,Dodgers,2.168,2020,True,False,False,,Walker,Buehler,MLBTR
Wandy Peralta,Giants,3.168,2020,False,False,False,925000.0,Wandy,Peralta,MLBTR
Willson Contreras,Cubs,4.108,2020,False,False,False,6650000.0,Willson,Contreras,MLBTR
