Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Mike Brosseau,MIL,3.031,False,2023,,,1400000.0,Mike,Brosseau,Cots
Anthony Gose,CLE,3.139,False,2023,True,False,,Anthony,Gose,Cots
Harold Castro,DET,3.141,False,2023,True,False,,Harold,Castro,Cots
Jack Flaherty,SLN,5.006,False,2023,,,5400000.0,Jack,Flaherty,Cots
Guillermo Heredia,ATL,5.112,False,2023,True,False,,Guillermo,Heredia,Cots
Cavan Biggio,TOR,3.129,False,2023,,,2800000.0,Cavan,Biggio,Cots
Reese McGuire,BOS,3.027,False,2023,,,1225000.0,Reese,McGuire,Cots
Adalberto Mondesi,KCA,5.088,False,2023,,,3045000.0,Adalberto,Mondesi,Cots
Miguel Andújar,PIT,4.002,False,2023,,,1525000.0,Miguel,Andújar,Cots
Ranger Suárez,PHI,3.112,False,2023,,,2950000.0,Ranger,Suárez,Cots
Tim Hill,SDN,4.112,False,2023,,,1850000.0,Tim,Hill,Cots
Cam Gallagher,BAL,4.073,False,2023,False,True,,Cam,Gallagher,Cots
Mauricio Dubón,HOU,2.162,False,2023,,,1400000.0,Mauricio,Dubón,Cots
Yonny Chirinos,TBA,4.137,False,2023,,,1275000.0,Yonny,Chirinos,Cots
Tom Murphy,SEA,5.092,False,2023,,,1625000.0,Tom,Murphy,Cots
Scott Alexander,SFN,5.08,False,2023,,,1200000.0,Scott,Alexander,Cots
Garrett Hampson,COL,4.03,False,2023,True,False,,Garrett,Hampson,Cots
Luis Perdomo,MIL,5.034,False,2023,True,False,,Luis,Perdomo,Cots
Edmundo Sosa,PHI,2.14,False,2023,,,950000.0,Edmundo,Sosa,Cots
Steven Brault,CHN,4.167,False,2023,False,True,,Steven,Brault,Cots
Kyle Lewis,ARI,2.146,False,2023,,,1610000.0,Kyle,Lewis,Cots
Tim Locastro,NYA,3.122,False,2023,False,True,,Tim,Locastro,Cots
Zach Plesac,CLE,3.086,False,2023,,,2950000.0,Zach,Plesac,Cots
Ryan Borucki,SEA,4.066,False,2023,True,,,Ryan,Borucki,Cots
Keynan Middleton,ARI,5.023,False,2023,False,True,,Keynan,Middleton,Cots
Yairo Munoz,PHI,3.003,False,2023,False,True,,Yairo,Munoz,Cots
Chad Wallach,ANA,3.03,False,2023,False,True,,Chad,Wallach,Cots
Yu-Cheng Chang,BOS,3.007,False,2023,True,False,,Yu-Cheng,Chang,Cots
Ty Blach,COL,3.007,False,2023,,True,,Ty,Blach,Cots
Franchy Cordero,BOS,4.092,False,2023,True,False,,Franchy,Cordero,Cots
Tyler Matzek,ATL,4.019,True,2023,False,False,,Tyler,Matzek,Cots
Lucas Sims,CIN,4.014,False,2023,,,1267500.0,Lucas,Sims,Cots
Daniel Coulombe,MIN,4.008,False,2023,False,True,,Daniel,Coulombe,Cots
J.D. Davis,SFN,4.137,False,2023,,,4210000.0,J.D.,Davis,Cots
Elieser Hernandez,NYN,4.051,False,2023,,,1600000.0,Elieser,Hernandez,Cots
Austin Adams L.,SDN,4.015,False,2023,False,True,,Austin,Adams L.,Cots
Jorge Alcala,MIN,3.014,False,2023,,,790000.0,Jorge,Alcala,Cots
Silvino Bracho,ATL,3.099,False,2023,True,False,,Silvino,Bracho,Cots
Sam Coonrod,PHI,3.078,False,2023,,,775000.0,Sam,Coonrod,Cots
Miguel Diaz,DET,2.132,False,2023,True,False,,Miguel,Diaz,Cots
José Castillo,SDN,3.125,False,2023,,,730000.0,José,Castillo,Cots
Roman Quinn,TBA,4.035,False,2023,False,True,,Roman,Quinn,Cots
Jharel Cotton,SFN,3.162,False,2023,False,True,,Jharel,Cotton,Cots
Blake Taylor,HOU,3.0,False,2023,,,830000.0,Blake,Taylor,Cots
Edwin Ríos,LAN,3.003,False,2023,True,False,,Edwin,Ríos,Cots
Andrew Knizner,SLN,3.021,False,2023,,,1100000.0,Andrew,Knizner,Cots
Franmil Reyes,CHN,4.115,False,2023,False,True,,Franmil,Reyes,Cots
Caleb Smith,ARI,5.077,False,2023,True,False,,Caleb,Smith,Cots
Austin Gomber,COL,3.111,False,2023,,,1650000.0,Austin,Gomber,Cots
Génesis Cabrera,SLN,3.011,False,2023,False,False,950000.0,Génesis,Cabrera,Cots
Bradley Zimmer,TOR,4.077,False,2023,True,False,,Bradley,Zimmer,Cots
Dominic Smith,NYN,4.081,False,2023,True,False,,Dominic,Smith,Cots
Taylor Hearn,TEX,3.125,False,2023,,,1462500.0,Taylor,Hearn,Cots
Adrian Houser,MIL,4.01,False,2023,,,3600000.0,Adrian,Houser,Cots
Jorge Alfaro,SDN,5.083,False,2023,True,False,,Jorge,Alfaro,Cots
Alec Mills,CHN,3.097,False,2023,False,True,,Alec,Mills,Cots
Ryan O'Hearn,KCA,4.002,False,2023,,,1400000.0,Ryan,O'Hearn,Cots
Ji-Man Choi,PIT,5.076,False,2023,False,False,4650000.0,Ji-Man,Choi,Cots
Francisco Mejía,TBA,4.062,False,2023,,,2155000.0,Francisco,Mejía,Cots
Luke Raley,TBA,3.045,False,2023,,True,,Luke,Raley,Cots
Luis Torrens,SEA,3.091,False,2023,,True,,Luis,Torrens,Cots
Victor Reyes,DET,4.075,False,2023,False,True,,Victor,Reyes,Cots
Ryan Yarbrough,TBA,4.117,False,2023,True,False,,Ryan,Yarbrough,Cots
Justin Dunn,CIN,3.016,False,2023,,,900000.0,Justin,Dunn,Cots
Adam Engel,CHA,5.058,False,2023,True,False,,Adam,Engel,Cots
Jared Walsh,ANA,3.01,False,2023,,,2650000.0,Jared,Walsh,Cots
Kris Bubic,KCA,2.135,False,2023,,,2200000.0,Kris,Bubic,Cots
Erick Fedde,WAS,4.099,False,2023,True,False,,Erick,Fedde,Cots
Dakota Hudson,SLN,4.062,False,2023,,,2650000.0,Dakota,Hudson,Cots
Tyler Alexander,DET,3.058,False,2023,,,1875000.0,Tyler,Alexander,Cots
Joey Lucchesi,NYN,4.067,False,2023,,,1150000.0,Joey,Lucchesi,Cots
Mike Soroka,ATL,4.122,False,2023,,,2800000.0,Mike,Soroka,Cots
Josh James,HOU,3.11,False,2023,True,False,,Josh,James,Cots
Alex Reyes,SLN,5.056,False,2023,True,False,,Alex,Reyes,Cots
Nick Anderson,TBA,3.153,False,2023,False,True,,Nick,Anderson,Cots
Josh Taylor,BOS,3.121,False,2023,,,1025000.0,Josh,Taylor,Cots
Tejay Antone,CIN,3.0,False,2023,,,770000.0,Tejay,Antone,Cots
Casey Sadler,SEA,4.035,False,2023,,,,Casey,Sadler,Cots
Griffin Canning,ANA,3.075,False,2023,,,850000.0,Griffin,Canning,Cots
John Curtiss,NYN,3.045,False,2023,,,,John,Curtiss,Cots
Deolis Guerra,OAK,4.071,False,2023,True,False,,Deolis,Guerra,Cots
Codi Heuer,CHN,3.0,False,2023,,,785000.0,Codi,Heuer,Cots
Brad Wieck,CHN,3.085,False,2023,False,True,,Brad,Wieck,Cots
Kyle Funkhouser,DET,2.133,False,2023,True,False,,Kyle,Funkhouser,Cots
Juan Soto,SDN,5.134,False,2024,,,,Juan,Soto,Cots
Zac Gallen,ARI,4.1,False,2024,,,,Zac,Gallen,Cots
Kyle Tucker,HOU,4.079,False,2024,,,,Kyle,Tucker,Cots
Vladimir Guerrero Jr.,TOR,4.157,False,2024,,,,Vladimir,Guerrero Jr.,Cots
Luis Arraez,MIA,4.121,False,2024,,,,Luis,Arraez,Cots
Jonah Heim,TEX,3.097,False,2024,,,,Jonah,Heim,Cots
Framber Valdez,HOU,4.163,False,2024,,,,Framber,Valdez,Cots
Justin Steele,CHN,2.143,False,2024,,,,Justin,Steele,Cots
Adolis García,TEX,3.095,False,2024,,,,Adolis,García,Cots
Logan Gilbert,SEA,2.144,False,2024,,,,Logan,Gilbert,Cots
Pete Alonso,NYN,5.0,False,2024,,,,Pete,Alonso,Cots
Gleyber Torres,NYA,5.162,False,2024,,,,Gleyber,Torres,Cots
Mitch Keller,PIT,4.026,False,2024,,,,Mitch,Keller,Cots
Alejandro Kirk,TOR,3.047,False,2024,,,,Alejandro,Kirk,Cots
Alex Verdugo,BOS,5.078,False,2024,,,,Alex,Verdugo,Cots
Nick Pivetta,BOS,5.166,False,2024,,,,Nick,Pivetta,Cots
Corbin Burnes,MIL,5.049,False,2024,,,,Corbin,Burnes,Cots
Will Smith,LAN,4.09,False,2024,,,,Will,Smith,Cots
Randy Arozarena,TBA,3.129,False,2024,,,,Randy,Arozarena,Cots
Alec Bohm,PHI,3.106,False,2024,,,,Alec,Bohm,Cots
Christian Walker,ARI,5.124,False,2024,,,,Christian,Walker,Cots
Jesus Lúzardo,MIA,3.165,False,2024,,,,Jesus,Lúzardo,Cots
Willy Adames,MIL,5.105,False,2024,,,,Willy,Adames,Cots
Griffin Canning,ANA,4.075,False,2024,,,,Griffin,Canning,Cots
Luis Rengifo,ANA,4.043,False,2024,,,,Luis,Rengifo,Cots
Michael King,NYA,4.004,False,2024,,,,Michael,King,Cots
Andrew Vaughn,CHA,3.0,False,2024,,,,Andrew,Vaughn,Cots
Tarik Skubal,DET,3.114,False,2024,,,,Tarik,Skubal,Cots
Tanner Scott,MIA,5.059,False,2024,,,,Tanner,Scott,Cots
Josh Naylor,CLE,4.127,False,2024,,,,Josh,Naylor,Cots
Lane Thomas,WAS,4.014,False,2024,,,,Lane,Thomas,Cots
LaMonte Wade Jr.,SFN,4.035,False,2024,,,,LaMonte,Wade Jr.,Cots
Tommy Edman,SLN,4.114,False,2024,,,,Tommy,Edman,Cots
Ildemaro Vargas,WAS,4.007,False,2024,,,,Ildemaro,Vargas,Cots
Shane McClanahan,TBA,2.158,False,2024,,,,Shane,McClanahan,Cots
Jonathan India,CIN,3.0,False,2024,,,,Jonathan,India,Cots
Clarke Schmidt,NYA,2.148,False,2024,,,,Clarke,Schmidt,Cots
Jake Rogers,DET,3.04,False,2024,,,,Jake,Rogers,Cots
Danny Jansen,TOR,5.05,False,2024,,,,Danny,Jansen,Cots
Brady Singer,KCA,3.156,False,2024,,,,Brady,Singer,Cots
Anthony Santander,BAL,5.162,False,2024,,,,Anthony,Santander,Cots
Mauricio Dubón,HOU,3.162,False,2024,,,,Mauricio,Dubón,Cots
Isaac Paredes,TBA,2.16,False,2024,,,,Isaac,Paredes,Cots
Shane Bieber,CLE,5.097,False,2024,,,,Shane,Bieber,Cots
Max Fried,ATL,5.148,False,2024,,,,Max,Fried,Cots
Dane Dunning,TEX,3.083,False,2024,,,,Dane,Dunning,Cots
Bryan Abreu,HOU,3.022,False,2024,,,,Bryan,Abreu,Cots
Julian Merryweather,CHN,3.109,False,2024,,,,Julian,Merryweather,Cots
Ty France,SEA,4.089,False,2024,,,,Ty,France,Cots
Ryan Mountcastle,BAL,3.105,False,2024,,,,Ryan,Mountcastle,Cots
Ranger Suárez,PHI,4.112,False,2024,,,,Ranger,Suárez,Cots
Clay Holmes,NYA,5.031,False,2024,,,,Clay,Holmes,Cots
Brusdar Graterol,LAN,3.167,False,2024,,,,Brusdar,Graterol,Cots
David Peterson,NYN,3.089,False,2024,,,,David,Peterson,Cots
Joel Payamps,MIL,3.027,False,2024,,,,Joel,Payamps,Cots
Adrian Houser,MIL,5.01,False,2024,,,,Adrian,Houser,Cots
Kyle Higashioka,NYA,5.005,False,2024,,,,Kyle,Higashioka,Cots
Nathaniel Lowe,TEX,3.145,False,2024,,,,Nathaniel,Lowe,Cots
A.J. Puk,MIA,3.124,False,2024,,,,A.J.,Puk,Cots
Edward Olivares,KCA,3.049,False,2024,,,,Edward,Olivares,Cots
Justin Topa,SEA,3.044,False,2024,,,,Justin,Topa,Cots
Cedric Mullins,BAL,4.078,False,2024,,,,Cedric,Mullins,Cots
Dylan Cease,CHA,4.089,False,2024,,,,Dylan,Cease,Cots
A.J. Minter,ATL,5.154,False,2024,,,,A.J.,Minter,Cots
Daulton Varsho,TOR,3.128,False,2024,,,,Daulton,Varsho,Cots
Devin Williams,MIL,4.056,False,2024,,,,Devin,Williams,Cots
Tyler Rogers,SFN,4.034,False,2024,,,,Tyler,Rogers,Cots
Trevor Richards,TOR,5.084,False,2024,,,,Trevor,Richards,Cots
Adbert Alzolay,CHN,3.05,False,2024,,,,Adbert,Alzolay,Cots
Akil Baddoo,DET,2.119,False,2024,,,,Akil,Baddoo,Cots
David Bednar,PIT,3.076,False,2024,,,,David,Bednar,Cots
Harold Ramírez,TBA,4.124,False,2024,,,,Harold,Ramírez,Cots
Erik Swanson,TOR,4.096,False,2024,,,,Erik,Swanson,Cots
Hoby Milner,MIL,4.068,False,2024,,,,Hoby,Milner,Cots
Kevin Ginkel,ARI,3.032,False,2024,,,,Kevin,Ginkel,Cots
Gregory Soto,PHI,4.102,False,2024,,,,Gregory,Soto,Cots
Hunter Harvey,WAS,4.047,False,2024,,,,Hunter,Harvey,Cots
Luis García,WAS,2.142,False,2024,,,,Luis,García,Cots
Brandon Woodruff,MIL,5.161,False,2024,True,False,,Brandon,Woodruff,Cots
Domingo Germán,NYA,4.142,False,2024,False,True,,Domingo,Germán,Cots
Tim Mayza,TOR,4.156,False,2024,,,,Tim,Mayza,Cots
Taylor Ward,ANA,3.164,False,2024,,,,Taylor,Ward,Cots
Mark Leiter Jr.,CHN,3.031,False,2024,,,,Mark,Leiter Jr.,Cots
Evan Phillips,LAN,3.136,False,2024,,,,Evan,Phillips,Cots
Jazz Chisholm Jr.,MIA,3.075,False,2024,,,,Jazz,Chisholm Jr.,Cots
Jeff Hoffman,PHI,5.084,False,2024,,,,Jeff,Hoffman,Cots
Austin Hays,BAL,4.057,False,2024,,,,Austin,Hays,Cots
Daniel Coulombe,BAL,5.008,False,2024,,,,Daniel,Coulombe,Cots
Jordan Romano,TOR,4.051,False,2024,,,,Jordan,Romano,Cots
Kyle Finnegan,WAS,4.0,False,2024,,,,Kyle,Finnegan,Cots
Caleb Ferguson,LAN,5.093,False,2024,,,,Caleb,Ferguson,Cots
Michael Tonkin,ATL,3.074,False,2024,True,False,,Michael,Tonkin,Cots
Josh Sborz,TEX,3.055,False,2024,,,,Josh,Sborz,Cots
Willi Castro,MIN,4.017,False,2024,,,,Willi,Castro,Cots
Jose Trevino,NYA,4.063,False,2024,,,,Jose,Trevino,Cots
Jason Adam,TBA,3.132,False,2024,,,,Jason,Adam,Cots
Sam Hentges,CLE,2.157,False,2024,,,,Sam,Hentges,Cots
Jake Fraley,CIN,3.097,False,2024,,,,Jake,Fraley,Cots
Nick Sandlin,CLE,2.157,False,2024,,,,Nick,Sandlin,Cots
Chas McCormick,HOU,3.0,False,2024,,,,Chas,McCormick,Cots
Dominic Smith,WAS,5.081,False,2024,True,False,,Dominic,Smith,Cots
Drew Rasmussen,TBA,3.111,False,2024,,,,Drew,Rasmussen,Cots
Nick Madrigal,CHN,3.163,False,2024,,,,Nick,Madrigal,Cots
Alex Vesia,LAN,3.078,False,2024,,,,Alex,Vesia,Cots
Mike Tauchman,CHN,3.143,False,2024,,,,Mike,Tauchman,Cots
Jesús Sánchez,MIA,2.118,False,2024,,,,Jesús,Sánchez,Cots
Paul Blackburn,OAK,4.018,False,2024,,,,Paul,Blackburn,Cots
Ramón Laureano,CLE,4.165,False,2024,,,,Ramón,Laureano,Cots
Tyler O'Neill,SLN,5.059,False,2024,,,,Tyler,O'Neill,Cots
Dylan Carlson,SLN,3.104,False,2024,,,,Dylan,Carlson,Cots
Shawn Armstrong,TBA,5.113,False,2024,,,,Shawn,Armstrong,Cots
Ryan Helsley,SLN,4.105,False,2024,,,,Ryan,Helsley,Cots
Tyler Wells,BAL,2.132,False,2024,,,,Tyler,Wells,Cots
Alex Young,CIN,3.143,False,2024,,,,Alex,Young,Cots
Ryan O'Hearn,BAL,4.17,False,2024,,,,Ryan,O'Hearn,Cots
JoJo Romero,SLN,3.045,False,2024,,,,JoJo,Romero,Cots
Jon Berti,MIA,4.168,False,2024,False,False,,Jon,Berti,Cots
Thairo Estrada,SFN,3.169,False,2024,,,,Thairo,Estrada,Cots
Brooks Raley,NYN,4.045,False,2024,,,,Brooks,Raley,Cots
Leody Taveras,TEX,2.124,False,2024,,,,Leody,Taveras,Cots
Drew VerHagen,SLN,5.066,False,2024,,,,Drew,VerHagen,Cots
Enyel De Los Santos,SDN,3.015,False,2024,,,,Enyel,De Los Santos,Cots
Edmundo Sosa,PHI,3.14,False,2024,,,,Edmundo,Sosa,Cots
Steven Okert,MIA,3.109,False,2024,,,,Steven,Okert,Cots
Cionel Pérez,BAL,3.085,False,2024,,,,Cionel,Pérez,Cots
Bryse Wilson,MIL,3.036,False,2024,,,,Bryse,Wilson,Cots
Nicky Lopez,CHA,4.139,False,2024,,,,Nicky,Lopez,Cots
Aaron Civale,TBA,4.058,False,2024,,,,Aaron,Civale,Cots
Santiago Espinal,TOR,3.149,False,2024,,,,Santiago,Espinal,Cots
Kyle Farmer,MIN,5.129,False,2024,,,,Kyle,Farmer,Cots
JT Chargois,MIA,4.101,False,2024,,,,JT,Chargois,Cots
John Schreiber,BOS,3.027,False,2024,,,,John,Schreiber,Cots
Yency Almonte,LAN,4.143,False,2024,,,,Yency,Almonte,Cots
Brock Burke,TEX,3.065,False,2024,,,,Brock,Burke,Cots
Ryan Borucki,PIT,5.006,False,2024,,,,Ryan,Borucki,Cots
Colin Poche,TBA,4.114,False,2024,,,,Colin,Poche,Cots
Carlos Hernández,KCA,2.145,False,2024,,,,Carlos,Hernández,Cots
Tyler Alexander,TBA,4.058,False,2024,,,,Tyler,Alexander,Cots
Mike Yastrzemski,SFN,4.128,False,2024,,,,Mike,Yastrzemski,Cots
Scott Barlow,CLE,5.03,False,2024,,,,Scott,Barlow,Cots
Jacob Stallings,MIA,5.149,False,2024,True,False,,Jacob,Stallings,Cots
Kyle Wright,KCA,3.062,False,2024,,,,Kyle,Wright,Cots
Tim Hill,SDN,5.112,False,2024,True,False,,Tim,Hill,Cots
Caleb Thielbar,MIN,5.131,False,2024,,,,Caleb,Thielbar,Cots
Ramón Urías,BAL,3.025,False,2024,,,,Ramón,Urías,Cots
Joe Mantiply,ARI,3.029,False,2024,,,,Joe,Mantiply,Cots
Nick Anderson,KCA,4.153,False,2024,,,,Nick,Anderson,Cots
Jalen Beeks,COL,5.003,False,2024,,,,Jalen,Beeks,Cots
Ryan Yarbrough,LAN,5.117,False,2024,,,,Ryan,Yarbrough,Cots
Taylor Clarke,KCA,4.12,False,2024,,,,Taylor,Clarke,Cots
Jimmy Cordero,NYA,3.061,False,2024,False,True,,Jimmy,Cordero,Cots
Billy McKinney,NYA,3.087,False,2024,False,True,,Billy,McKinney,Cots
Patrick Sandoval,ANA,3.149,False,2024,,,,Patrick,Sandoval,Cots
Trevor Gott,NYN,5.057,False,2024,True,False,,Trevor,Gott,Cots
Ryan Jeffers,MIN,3.089,False,2024,,,,Ryan,Jeffers,Cots
Tyrone Taylor,MIL,3.093,False,2024,,,,Tyrone,Taylor,Cots
Victor González,LAN,3.058,False,2024,,,,Victor,González,Cots
Jonathan Hernández,TEX,3.131,False,2024,,,,Jonathan,Hernández,Cots
Albert Abreu,NYA,2.118,False,2024,True,False,,Albert,Abreu,Cots
Dylan Covey,PHI,3.138,False,2024,,,,Dylan,Covey,Cots
Peter Lambert,COL,3.128,False,2024,,,,Peter,Lambert,Cots
Andrew Knizner,SLN,4.021,False,2024,True,False,,Andrew,Knizner,Cots
Raimel Tapia,TBA,5.144,False,2024,,,,Raimel,Tapia,Cots
Seth Brown,OAK,3.104,False,2024,,,,Seth,Brown,Cots
Dustin May,LAN,4.059,False,2024,,,,Dustin,May,Cots
Nick Senzel,CIN,4.15,False,2024,True,False,,Nick,Senzel,Cots
Lucas Sims,CIN,5.014,False,2024,,,,Lucas,Sims,Cots
Jake Cave,PHI,4.071,False,2024,,,,Jake,Cave,Cots
Derek Law,CIN,4.081,False,2024,True,False,,Derek,Law,Cots
Josh Fleming,PHI,2.144,False,2024,True,False,,Josh,Fleming,Cots
Sam Haggerty,SEA,3.044,False,2024,,,,Sam,Haggerty,Cots
Keegan Akin,BAL,3.079,False,2024,,,,Keegan,Akin,Cots
Jorge Mateo,BAL,4.0,False,2024,,,,Jorge,Mateo,Cots
Jeff Brigham,NYN,3.142,False,2024,True,False,,Jeff,Brigham,Cots
Luis Urías,SEA,4.098,False,2024,,,,Luis,Urías,Cots
Luis Garcia,HOU,3.083,False,2024,,,,Luis,Garcia,Cots
Trent Grisham,SDN,4.06,False,2024,,,,Trent,Grisham,Cots
Victor Robles,WAS,5.033,False,2024,,,,Victor,Robles,Cots
Michael Soroka,CHA,5.009,False,2024,,,,Michael,Soroka,Cots
James Karinchak,CLE,3.099,False,2024,,,,James,Karinchak,Cots
Connor Joe,PIT,2.136,False,2024,,,,Connor,Joe,Cots
John King,SLN,2.148,False,2024,,,,John,King,Cots
Josh Taylor,KCA,4.118,False,2024,,,,Josh,Taylor,Cots
Patrick Wisdom,CHN,3.058,False,2024,,,,Patrick,Wisdom,Cots
Génesis Cabrera,TOR,4.011,False,2024,,,,Génesis,Cabrera,Cots
Drew Smith,NYN,5.034,False,2024,,,,Drew,Smith,Cots
Austin Adams L.,ARI,4.15,False,2024,,,,Austin,Adams L.,Cots
Trey Wingenter,DET,4.017,False,2024,False,True,,Trey,Wingenter,Cots
Josh Staumont,KCA,4.071,False,2024,True,False,,Josh,Staumont,Cots
Jacob Webb,BAL,3.046,False,2024,,,,Jacob,Webb,Cots
Nick Gordon,MIN,2.136,False,2024,,,,Nick,Gordon,Cots
Christian Bethancourt,CLE,4.038,False,2024,,,,Christian,Bethancourt,Cots
José De León,MIN,3.062,False,2024,False,True,,José,De León,Cots
Mike Ford,SEA,3.008,False,2024,True,False,,Mike,Ford,Cots
Nate Pearson,TOR,3.005,False,2024,,,,Nate,Pearson,Cots
Cole Irvin,BAL,3.083,False,2024,,,,Cole,Irvin,Cots
Paul Sewald,ARI,5.072,False,2024,,,,Paul,Sewald,Cots
Adam Cimber,TOR,5.156,False,2024,True,False,,Adam,Cimber,Cots
Sean Newcomb,OAK,4.113,False,2024,,,,Sean,Newcomb,Cots
Jonathan Loáisiga,NYA,5.022,False,2024,,,,Jonathan,Loáisiga,Cots
Andrew Kittredge,TBA,5.07,False,2024,,,,Andrew,Kittredge,Cots
Trevor Rogers,MIA,3.094,False,2024,,,,Trevor,Rogers,Cots
Dakota Hudson,SLN,4.156,False,2024,True,False,,Dakota,Hudson,Cots
Yonny Chirinos,ATL,5.114,False,2024,False,False,,Yonny,Chirinos,Cots
Joely Rodriguez,BOS,4.096,False,2024,,,,Joely,Rodriguez,Cots
Ryan Thompson,ARI,3.095,False,2024,,,,Ryan,Thompson,Cots
Phil Bickford,NYN,2.134,False,2024,,,,Phil,Bickford,Cots
DJ Stewart,NYN,2.168,False,2024,,,,DJ,Stewart,Cots
Austin Slater,SFN,5.147,False,2024,,,,Austin,Slater,Cots
Ryan Weber,NYA,3.167,False,2024,False,True,,Ryan,Weber,Cots
Jimmy Herget,ANA,2.152,False,2024,,,,Jimmy,Herget,Cots
John Curtiss,NYN,3.137,False,2024,False,True,,John,Curtiss,Cots
Jake Woodford,SLN,3.048,False,2024,True,False,,Jake,Woodford,Cots
Sean Reid-Foley,NYN,2.133,False,2024,,,,Sean,Reid-Foley,Cots
Ben Heller,ATL,3.102,False,2024,False,True,,Ben,Heller,Cots
Kris Bubic,KCA,3.135,False,2024,,,,Kris,Bubic,Cots
Brendan Rodgers,COL,4.075,False,2024,,,,Brendan,Rodgers,Cots
Matt Bush,TEX,5.058,False,2024,True,False,,Matt,Bush,Cots
Cavan Biggio,TOR,4.129,False,2024,,,,Cavan,Biggio,Cots
Jacob Barnes,SLN,5.112,False,2024,False,False,,Jacob,Barnes,Cots
Spencer Turnbull,DET,5.02,False,2024,True,False,,Spencer,Turnbull,Cots
Matt Bowman,NYA,4.043,False,2024,False,True,,Matt,Bowman,Cots
Miguel Andujar,OAK,4.053,False,2024,,,,Miguel,Andujar,Cots
Luis Guillorme,NYN,4.159,False,2024,True,False,,Luis,Guillorme,Cots
Reese McGuire,BOS,4.027,False,2024,,,,Reese,McGuire,Cots
Abraham Toro,OAK,3.011,False,2024,,,,Abraham,Toro,Cots
Wander Suero,LAN,3.144,False,2024,False,True,,Wander,Suero,Cots
Cam Gallagher,CLE,5.073,False,2024,False,True,,Cam,Gallagher,Cots
Jorge Alcala,MIN,4.014,False,2024,,,,Jorge,Alcala,Cots
José Quijada,ANA,3.046,False,2024,,,,José,Quijada,Cots
Tejay Antone,CIN,4.0,False,2024,,,,Tejay,Antone,Cots
José Urquidy,HOU,4.049,False,2024,,,,José,Urquidy,Cots
Trent Thornton,SEA,3.148,False,2024,,,,Trent,Thornton,Cots
Adrian Morejon,SDN,3.14,False,2024,,,,Adrian,Morejon,Cots
Franchy Cordero,NYA,4.16,False,2024,False,True,,Franchy,Cordero,Cots
Ryan McKenna,BAL,2.123,False,2024,,,,Ryan,McKenna,Cots
Jaime Barría,ANA,4.035,False,2024,,,,Jaime,Barría,Cots
Kolby Allard,ATL,3.162,False,2024,True,False,,Kolby,Allard,Cots
Taylor Hearn,KCA,3.165,False,2024,False,False,,Taylor,Hearn,Cots
James Kaprielian,OAK,2.167,False,2024,,,,James,Kaprielian,Cots
Austin Meadows,DET,5.074,False,2024,True,False,,Austin,Meadows,Cots
Jordan Luplow,MIN,5.025,False,2024,False,False,,Jordan,Luplow,Cots
Daniel Vogelbach,NYN,5.138,False,2024,True,False,,Daniel,Vogelbach,Cots
Triston McKenzie,CLE,3.074,False,2024,,,,Triston,McKenzie,Cots
Austin Nola,SDN,4.045,False,2024,True,False,,Austin,Nola,Cots
Zack Littell,TBA,4.043,False,2024,,,,Zack,Littell,Cots
Josh Rojas,SEA,3.126,False,2024,,,,Josh,Rojas,Cots
Rafael Oretga,NYN,3.035,False,2024,False,True,,Rafael,Oretga,Cots
Touki Toussaint,CHA,3.071,False,2024,,,,Touki,Toussaint,Cots
Cole Sulser,TBA,3.157,False,2024,,,,Cole,Sulser,Cots
Tanner Rainey,WAS,4.127,False,2024,,,,Tanner,Rainey,Cots
Brett Phillips,ANA,4.06,False,2024,,,,Brett,Phillips,Cots
Harold Castro,COL,4.141,False,2024,,,,Harold,Castro,Cots
Sam Coonrod,NYN,4.078,False,2024,True,False,,Sam,Coonrod,Cots
Garrett Crochet,CHA,3.028,False,2024,,,,Garrett,Crochet,Cots
Clint Frazier,CHA,4.092,False,2024,,,,Clint,Frazier,Cots
Nick Burdi,CHN,3.14,False,2024,False,True,,Nick,Burdi,Cots
Austin Wynns,COL,3.09,False,2024,,,,Austin,Wynns,Cots
Michael Pérez,NYN,3.095,False,2024,False,True,,Michael,Pérez,Cots
Rowdy Tellez,MIL,5.004,False,2024,True,False,,Rowdy,Tellez,Cots
Joey Lucchesi,NYN,4.112,False,2024,,,,Joey,Lucchesi,Cots
Nestor Cortes,NYA,4.094,False,2024,,,,Nestor,Cortes,Cots
Garrett Hampson,MIA,5.01,False,2024,True,False,,Garrett,Hampson,Cots
Tim Locastro,NYN,4.122,False,2024,False,True,,Tim,Locastro,Cots
Jake Bauers,MIL,3.084,False,2024,,,,Jake,Bauers,Cots
Jared Walsh,ANA,3.114,False,2024,,,,Jared,Walsh,Cots
Kyle Lewis,ARI,3.067,False,2024,True,False,,Kyle,Lewis,Cots
Danny Mendick,NYN,3.058,False,2024,False,True,,Danny,Mendick,Cots
Drew Rucinski,OAK,1.162,False,2024,,,,Drew,Rucinski,Cots
Jonathan Davis,MIA,3.035,False,2024,False,True,,Jonathan,Davis,Cots
Andrew Velazquez,ATL,3.033,False,2024,False,True,,Andrew,Velazquez,Cots
Luis Torrens,SEA,3.155,False,2024,False,True,,Luis,Torrens,Cots
Austin Gomber,COL,4.111,False,2024,,,,Austin,Gomber,Cots
