Player,Position,Salary,Year
"Kent, Jeff",2b,"$9,000,000 ",2006.0
"Lowe, Derek",rhp-s,"$9,000,000 ",2006.0
"Maddux, Greg",rhp,"$9,000,000 ",2006.0
"Posada, Jorge",c,"$9,000,000 ",2006.0
"Radke, Brad",sp,"$9,000,000 ",2006.0
"Santana, Johan",lhp-s,"$9,000,000 ",2006.0
"Varitek, Jason",c,"$9,000,000 ",2006.0
"Wolf, Randy",lhp-s,"$9,000,000 ",2006.0
"Isringhausen, Jason",rhp,"$8,750,000 ",2006.0
"Casey, Sean",1b,"$8,500,000 ",2006.0
"Erstad, Darin",1b-of,"$8,500,000 ",2006.0
"Lee, Carlos",lf,"$8,500,000 ",2006.0
"Lopez, Javy",c,"$8,500,000 ",2006.0
"Milton, Eric",lhp,"$8,500,000 ",2006.0
"Sheets, Ben",rhp,"$8,500,000 ",2006.0
"Zito, Barry",lhp-s,"$8,500,000 ",2006.0
"Weaver, Jeff",rhp,"$8,325,000 ",2006.0
"Contreras, Jose",rhp-s,"$8,000,000 ",2006.0
"Green, Shawn",of,"$8,000,000 ",2006.0
"Hernandez, Livan",rhp-s,"$8,000,000 ",2006.0
"Lee, Derrek",1b,"$8,000,000 ",2006.0
"Matsui, Kazuo",2b,"$8,000,000 ",2006.0
"Pavano, Carl",rhp-s,"$8,000,000 ",2006.0
"Renteria, Edgar",ss,"$8,000,000 ",2006.0
"Rogers, Kenny",lhp,"$8,000,000 ",2006.0
"Smoltz, John",rhp-s,"$8,000,000 ",2006.0
"Young, Dmitri",1b-dh,"$8,000,000 ",2006.0
"Buehrle, Mark",lhp-s,"$7,750,000 ",2006.0
"Mulder, Mark",lhp,"$7,750,000 ",2006.0
"Schmidt, Jason",rhp-s,"$7,750,000 ",2006.0
"Benson, Kris",rhp-s,"$7,500,000 ",2006.0
"Dunn, Adam",lf-1b,"$7,500,000 ",2006.0
"Jenkins, Geoff",of,"$7,500,000 ",2006.0
"Lieberthal, Mike",c,"$7,500,000 ",2006.0
"Lowell, Mike",3b,"$7,500,000 ",2006.0
"Washburn, Jarrod",lhp-s,"$7,450,000 ",2006.0
"Foulke, Keith",rhp,"$7,250,000 ",2006.0
"Lieber, Jon",p,"$7,250,000 ",2006.0
"Perez, Odalis",lhp,"$7,250,000 ",2006.0
"Kotsay, Mark",of-1b,"$7,050,000 ",2006.0
"Alfonzo, Edgardo",2b,"$7,000,000 ",2006.0
"Burnett, A.J.",rhp-s,"$7,000,000 ",2006.0
"Byrd, Paul",rhp,"$7,000,000 ",2006.0
"Durham, Ray",2b,"$7,000,000 ",2006.0
"Finley, Steve",of,"$7,000,000 ",2006.0
"Garland, Jon",rhp-s,"$7,000,000 ",2006.0
"Ortiz, Russ",rhp-s,"$7,000,000 ",2006.0
"Sabathia, CC",lhp-s,"$7,000,000 ",2006.0
"Vidro, Jose",dh-2b,"$7,000,000 ",2006.0
"Wright, Jaret",rhp,"$7,000,000 ",2006.0
"Huff, Aubrey",1b,"$6,750,000 ",2006.0
"Burnitz, Jeromy",of,"$6,700,000 ",2006.0
"Cabrera, Orlando",ss,"$6,500,000 ",2006.0
"Escobar, Kelvim",rhp-s,"$6,500,000 ",2006.0
"Floyd, Cliff",lf,"$6,500,000 ",2006.0
"Nixon, Trot",of,"$6,500,000 ",2006.0
"Ortiz, David",dh,"$6,500,000 ",2006.0
"Stewart, Shannon",of,"$6,500,000 ",2006.0
"Zambrano, Carlos",rhp-s,"$6,500,000 ",2006.0
"Teixeira, Mark",1b,"$6,400,000 ",2006.0
"Pineiro, Joel",rhp-s,"$6,300,000 ",2006.0
"Guardado, Eddie",lhp,"$6,250,000 ",2006.0
"LoDuca, Paul",c,"$6,250,000 ",2006.0
"Alou, Moises",of,"$6,000,000 ",2006.0
"Cameron, Mike",cf,"$6,000,000 ",2006.0
"Garciaparra, Nomar",3b-1b,"$6,000,000 ",2006.0
"Millwood, Kevin",rhp-s,"$6,000,000 ",2006.0
"Percival, Troy",rhp,"$6,000,000 ",2006.0
"Hillenbrand, Shea",3b,"$5,800,000 ",2006.0
"Jones, Todd",rhp,"$5,792,956 ",2006.0
"Pierre, Juan",cf-lf,"$5,750,000 ",2006.0
"Moyer, Jamie",lhp-s,"$5,500,000 ",2006.0
"Koskie, Corey",3b,"$5,250,000 ",2006.0
"Marquis, Jason",rhp-s,"$5,150,000 ",2006.0
"Johjima, Kenji",c,"$5,100,000 ",2006.0
"Carpenter, Chris",rhp-s,"$5,000,000 ",2006.0
"Castillo, Luis",2b,"$5,000,000 ",2006.0
"Dye, Jermaine",rf,"$5,000,000 ",2006.0
"Farnsworth, Kyle",rhp,"$5,000,000 ",2006.0
"Guillen, Carlos",lf,"$5,000,000 ",2006.0
"Hoffman, Trevor",rhp,"$5,000,000 ",2006.0
"Loaiza, Esteban",rhp,"$5,000,000 ",2006.0
"Morris, Matt",rhp,"$5,000,000 ",2006.0
"Sanders, Reggie",of,"$5,000,000 ",2006.0
"Wickman, Bob",rhp,"$5,000,000 ",2006.0
"Winn, Randy",rf,"$5,000,000 ",2006.0
"Lugo, Julio",ss,"$4,950,000 ",2006.0
"Redman, Mark",lhp,"$4,950,000 ",2006.0
"Rhodes, Arthur",lhp,"$4,800,000 ",2006.0
"Batista, Miguel",rhp-s,"$4,750,000 ",2006.0
"Thomson, John",p,"$4,750,000 ",2006.0
"Eaton, Adam",rhp-s,"$4,650,000 ",2006.0
"Polanco, Placido",3b,"$4,600,000 ",2006.0
"Wilson, Jack",ss,"$4,600,000 ",2006.0
"Ohka, Tomo",rhp,"$4,530,000 ",2006.0
"Bell, David",3b,"$4,500,000 ",2006.0
"Gordon, Tom",rhp,"$4,500,000 ",2006.0
"Hernandez, Orlando",rhp,"$4,500,000 ",2006.0
"Hernandez, Ramon",c,"$4,500,000 ",2006.0
"Penny, Brad",rhp-s,"$4,500,000 ",2006.0
"Wilson, Preston",of,"$4,500,000 ",2006.0
"Padillia, Vicente",rhp-s,"$4,410,000 ",2006.0
"Hawkins, LaTroy",rhp,"$4,350,000 ",2006.0
"Willis, Dontrelle",lhp-s,"$4,350,000 ",2006.0
"Beckett, Josh",rhp-s,"$4,325,000 ",2006.0
"Hinske, Eric",1b-lf,"$4,325,000 ",2006.0
"Wells, Vernon",cf,"$4,300,000 ",2006.0
"Ibanez, Raul",lf,"$4,250,000 ",2006.0
"Mueller, Bill",3b,"$4,250,000 ",2006.0
"Westbrook, Jake",rhp-s,"$4,250,000 ",2006.0
"Gibbons, Jay",1b,"$4,200,000 ",2006.0
"Guzman, Cristian",ss,"$4,200,000 ",2006.0
"Wells, Kip",rhp,"$4,150,000 ",2006.0
"Ausmus, Brad",c,"$4,000,000 ",2006.0
"Baez, Danys",rhp,"$4,000,000 ",2006.0
"Barrett, Michael",c,"$4,000,000 ",2006.0
"Belliard, Ron",2b,"$4,000,000 ",2006.0
"Benitez, Armando",rhp,"$4,000,000 ",2006.0
"Biggio, Craig",of,"$4,000,000 ",2006.0
"Cordero, Francisco",rhp,"$4,000,000 ",2006.0
"Dempster, Ryan",rhp-s,"$4,000,000 ",2006.0
"Elarton, Scott",rhp,"$4,000,000 ",2006.0
"Furcal, Rafael",ss,"$4,000,000 ",2006.0
"Grudzielanek, Mark",ss-2b,"$4,000,000 ",2006.0
"Guillen, Jose",rf,"$4,000,000 ",2006.0
"Hudson, Tim",rhp-s,"$4,000,000 ",2006.0
"Lilly, Ted",lhp-s,"$4,000,000 ",2006.0
"Mora, Melvin",3b,"$4,000,000 ",2006.0
"Payton, Jay",of,"$4,000,000 ",2006.0
"Pierzynski, A.J.",c,"$4,000,000 ",2006.0
"Randa, Joe",3b,"$4,000,000 ",2006.0
"Rollins, Jimmy",ss,"$4,000,000 ",2006.0
"Suppan, Jeff",rhp-s,"$4,000,000 ",2006.0
"Wakefield, Tim",rhp-s,"$4,000,000 ",2006.0
"Williams, Woody",rhp,"$4,000,000 ",2006.0
"Lidge, Brad",rhp,"$3,975,000 ",2006.0
"Lohse, Kyle",rhp-s,"$3,950,000 ",2006.0
"LaRue, Jason",c,"$3,900,000 ",2006.0
"Wilkerson, Brad",of,"$3,900,000 ",2006.0
"Giles, Marcus",2b,"$3,850,000 ",2006.0
"Lofton, Kenny",of,"$3,850,000 ",2006.0
"Chen, Bruce",lhp,"$3,800,000 ",2006.0
"Ensberg, Morgan",3b,"$3,800,000 ",2006.0
"Rodriguez, Francisco",rhp,"$3,775,000 ",2006.0
"Boone, Aaron",3b,"$3,750,000 ",2006.0
"Lopez, Rodrigo",rhp-s,"$3,750,000 ",2006.0
"Loretta, Mark",2b-3b,"$3,750,000 ",2006.0
"Nathan, Joe",rhp,"$3,750,000 ",2006.0
"Wilson, Paul",sp,"$3,750,000 ",2006.0
"Meche, Gil",rhp-s,"$3,700,000 ",2006.0
"Prior, Mark",rhp,"$3,650,000 ",2006.0
"Feliz, Pedro",3b,"$3,625,000 ",2006.0
"Chacon, Shawn",rhp,"$3,600,000 ",2006.0
"Tomko, Brett",rhp,"$3,600,000 ",2006.0
"Arroyo, Bronson",rhp-s,"$3,500,000 ",2006.0
"Encarnacion, Juan",of,"$3,500,000 ",2006.0
"Johnson, Jason",rhp,"$3,500,000 ",2006.0
"Lawrence, Brian",rhp,"$3,500,000 ",2006.0
"Looper, Braden",rhp-s,"$3,500,000 ",2006.0
"Timlin, Mike",rhp,"$3,500,000 ",2006.0
"Wilson, Craig",of,"$3,500,000 ",2006.0
"Kennedy, Adam",2b,"$3,350,000 ",2006.0
"Lidle, Cory",rhp,"$3,300,000 ",2006.0
"Myers, Brett",rhp-s,"$3,300,000 ",2006.0
"Eckstein, David",2b,"$3,250,000 ",2006.0
"Miller, Damian",c,"$3,250,000 ",2006.0
"Rowand, Aaron",cf,"$3,250,000 ",2006.0
"White, Rondell",of,"$3,250,000 ",2006.0
"Cruz Jr., Jose",of,"$3,210,000 ",2006.0
"Barajas, Rod",c,"$3,200,000 ",2006.0
"Castilla, Vinny",3b,"$3,200,000 ",2006.0
"Davis, Doug",lhp-s,"$3,200,000 ",2006.0
"Johnson, Nick",1b,"$3,200,000 ",2006.0
"Silva, Carlos",rhp-s,"$3,200,000 ",2006.0
"Uribe, Juan",3b-ss,"$3,150,000 ",2006.0
"Izturis, Cesar",ss,"$3,100,000 ",2006.0
"Tavarez, Julian",rhp,"$3,100,000 ",2006.0
"Roberts, Brian",2b,"$3,075,000 ",2006.0
"Blake, Casey",3b,"$3,050,000 ",2006.0
"Lackey, John",rhp-s,"$3,010,000 ",2006.0
"Blalock, Hank",dh-1b,"$3,000,000 ",2006.0
"Bradley, Milton",rf-dh,"$3,000,000 ",2006.0
"Clark, Brady",of,"$3,000,000 ",2006.0
"Gonzalez, Alex",ss,"$3,000,000 ",2006.0
"Hermanson, Dustin",p,"$3,000,000 ",2006.0
"Inge, Brandon",3b,"$3,000,000 ",2006.0
"Jones, Jacque",of,"$3,000,000 ",2006.0
"Kline, Steve",lhp,"$3,000,000 ",2006.0
"Molina, Benjie",c,"$3,000,000 ",2006.0
"Mota, Guillermo",rhp,"$3,000,000 ",2006.0
"Young, Michael",3b,"$3,000,000 ",2006.0
"Zambrano, Victor",rhp,"$3,000,000 ",2006.0
"Mench, Kevin",of,"$2,800,000 ",2006.0
"Monroe, Craig",rf,"$2,800,000 ",2006.0
"Patterson, Corey",of,"$2,800,000 ",2006.0
"Alfonseca, Antonio",rp,"$2,750,000 ",2006.0
"Crisp, Covelli",cf,"$2,750,000 ",2006.0
"Hernandez, Roberto",rhp,"$2,750,000 ",2006.0
"Reitsma, Chris",rhp,"$2,750,000 ",2006.0
"Rusch, Glendon",lhp,"$2,750,000 ",2006.0
"Schoeneweis, Scott",lhp,"$2,750,000 ",2006.0
"Catalanotto, Frank",of,"$2,700,000 ",2006.0
"Eyre, Scott",lhp,"$2,700,000 ",2006.0
"Lopez, Felipe",2b-ss,"$2,700,000 ",2006.0
"Schneider, Brian",c,"$2,700,000 ",2006.0
"Crede, Joe",3b,"$2,675,000 ",2006.0
"Franklin, Ryan",rhp,"$2,600,000 ",2006.0
"Julio, Jorge",rhp,"$2,525,000 ",2006.0
"Overbay, Lyle",1b,"$2,525,000 ",2006.0
"Cormier, Rheal",p,"$2,500,000 ",2006.0
"Crawford, Carl",lf,"$2,500,000 ",2006.0
"Hafner, Travis",dh,"$2,500,000 ",2006.0
"Howry, Bobby",rhp,"$2,500,000 ",2006.0
"Matheny, Mike",c,"$2,500,000 ",2006.0
"Ortiz, Ramon",rhp,"$2,500,000 ",2006.0
"Peavy, Jake",rhp-s,"$2,500,000 ",2006.0
"Perez, Neifi",ss,"$2,500,000 ",2006.0
"Trachsel, Steve",rhp,"$2,500,000 ",2006.0
"Walker, Todd",2b,"$2,500,000 ",2006.0
"Webb, Brandon",rhp-s,"$2,500,000 ",2006.0
"Wells, David",lhp,"$2,500,000 ",2006.0
"Broussard, Ben",1b,"$2,487,500 ",2006.0
"King, Ray",lhp,"$2,450,000 ",2006.0
"Lee, Travis",1b,"$2,450,000 ",2006.0
"Iguchi, Tadahito",2b-ss,"$2,400,000 ",2006.0
"Kennedy, Joe",p,"$2,400,000 ",2006.0
"Vizquel, Omar",ss-2b,"$2,400,000 ",2006.0
"Matthews Jr., Gary",cf,"$2,387,500 ",2006.0
"Carrasco, Hector",rhp,"$2,350,000 ",2006.0
"Harang, Aaron",rhp-s,"$2,350,000 ",2006.0
"Bonderman, Jeremy",rhp-s,"$2,300,000 ",2006.0
"Hairston Jr., Jerry",of-2b,"$2,300,000 ",2006.0
"Hudson, Orlando",2b,"$2,300,000 ",2006.0
"Jennings, Jason",rhp,"$2,300,000 ",2006.0
"Maroth, Mike",lhp,"$2,300,000 ",2006.0
"Towers, Josh",rhp,"$2,300,000 ",2006.0
"Byrnes, Eric",of,"$2,250,000 ",2006.0
"Ellis, Mark",2b,"$2,250,000 ",2006.0
"Figgins, Chone",3b,"$2,250,000 ",2006.0
"Hall, Toby",c,"$2,250,000 ",2006.0
"Mackowiak, Rob",of,"$2,250,000 ",2006.0
"Marte, Damaso",lhp,"$2,250,000 ",2006.0
"Roberts, Dave",of,"$2,250,000 ",2006.0
"Speier, Justin",rhp,"$2,250,000 ",2006.0
"Ramirez, Horacio",lhp-s,"$2,200,000 ",2006.0
"Romero, J.C.",lhp,"$2,200,000 ",2006.0
"Sosa, Jorge",rhp,"$2,200,000 ",2006.0
"Armas Jr., Tony",rhp,"$2,100,000 ",2006.0
"Millar, Kevin",dh-1b,"$2,100,000 ",2006.0
"Seanez, Rudy",rhp,"$2,100,000 ",2006.0
"Shields, Scot",rhp,"$2,100,000 ",2006.0
"Graffanino, Tony",2b-3b,"$2,050,000 ",2006.0
"Baldelli, Rocco",of,"$2,000,000 ",2006.0
"Berrora, Angel",ss,"$2,000,000 ",2006.0
"Dotel, Octavio",rhp,"$2,000,000 ",2006.0
"Estrada, Johnny",c,"$2,000,000 ",2006.0
"Fossum, Casey",lhp,"$2,000,000 ",2006.0
"Fuentes, Brian",lhp,"$2,000,000 ",2006.0
"Kolb, Danny",p,"$2,000,000 ",2006.0
"Mesa, Jose",rhp,"$2,000,000 ",2006.0
"Piazza, Mike",c,"$2,000,000 ",2006.0
"Ryan, B.J.",lhp,"$2,000,000 ",2006.0
"Snow, J.T.",1b,"$2,000,000 ",2006.0
"Villone, Ron",lhp,"$2,000,000 ",2006.0
"Williamson, Scott",rhp,"$2,000,000 ",2006.0
"Womack, Tony",of,"$2,000,000 ",2006.0
"Hendrickson, Mark",lhp-s,"$1,950,000 ",2006.0
"Everett, Adam",ss,"$1,900,000 ",2006.0
"Perez, Oliver",lhp-s,"$1,900,000 ",2006.0
"Podsednik, Scott",cf-lf,"$1,900,000 ",2006.0
"Kearns, Austin",rf,"$1,850,000 ",2006.0
"Kielty, Bobby",of,"$1,850,000 ",2006.0
"Mientkiewicz, Doug",1b,"$1,850,000 ",2006.0
"Riske, David",rhp,"$1,800,000 ",2006.0
"Brown, Emil",of,"$1,775,000 ",2006.0
"Vizcaino, Luis",rhp,"$1,775,000 ",2006.0
"Counsell, Craig",2b-3b,"$1,750,000 ",2006.0
"Drese, Ryan",p,"$1,750,000 ",2006.0
"Otsuka, Akinori",p,"$1,750,000 ",2006.0
"Conine, Jeff",of-1b,"$1,700,000 ",2006.0
"Dessens, Elmer",rhp,"$1,700,000 ",2006.0
"Lamb, Mike",3b,"$1,700,000 ",2006.0
"Perez, Eduardo",of,"$1,700,000 ",2006.0
"Matos, Luis",of,"$1,625,000 ",2006.0
"Cintron, Alex",inf,"$1,600,000 ",2006.0
"Blanco, Henry",c,"$1,500,000 ",2006.0
"Burroughs, Sean",3b,"$1,500,000 ",2006.0
"Ledee, Ricky",of,"$1,500,000 ",2006.0
"Michaels, Jason",of,"$1,500,000 ",2006.0
"Moehler, Brian",rhp-s,"$1,500,000 ",2006.0
"Sturtze, Tanyon",rhp,"$1,500,000 ",2006.0
"Weathers, David",rhp,"$1,500,000 ",2006.0
"Williams, Bernie",of,"$1,500,000 ",2006.0
"Worrell, Tim",rhp,"$1,500,000 ",2006.0
"Rincon, Ricardo",lhp,"$1,450,000 ",2006.0
"Johnson, Reed",cf,"$1,425,000 ",2006.0
"Bedard, Erik",lhp-s,"$1,400,000 ",2006.0
"Bradford, Chad",rhp,"$1,400,000 ",2006.0
"Cora, Alex",2b-ss,"$1,400,000 ",2006.0
"Mirabelli, Doug",c,"$1,400,000 ",2006.0
"Torres, Salomon",rhp,"$1,400,000 ",2006.0
"Williams, Dave",p,"$1,400,000 ",2006.0
"Linebrink, Scott",rhp,"$1,365,000 ",2006.0
"Mercker, Kent",lhp,"$1,350,000 ",2006.0
"Stairs, Matt",lf-rf,"$1,350,000 ",2006.0
"Aurilia, Rich",1b-3b,"$1,300,000 ",2006.0
"Cuddyer, Michael",rf,"$1,300,000 ",2006.0
"Freel, Ryan",inf-of,"$1,300,000 ",2006.0
"Miller, Trever",lhp,"$1,300,000 ",2006.0
"Vargas, Claudio",rhp,"$1,275,000 ",2006.0
"Batista, Tony",3b,"$1,250,000 ",2006.0
"Kim, Byung Hyun",rhp,"$1,250,000 ",2006.0
"Pena, Wily Mo",of,"$1,250,000 ",2006.0
"Rivera, Juan",dh-lf,"$1,250,000 ",2006.0
"Walker, Jamie",lhp,"$1,250,000 ",2006.0
"Yan, Esteban",rhp,"$1,250,000 ",2006.0
"Vizcaino, Jose",inf,"$1,226,158 ",2006.0
"Hernandez, Runelvys",rhp,"$1,225,000 ",2006.0
"Cook, Aaron",rhp-s,"$1,200,000 ",2006.0
"Fultz, Aaron",lhp,"$1,200,000 ",2006.0
"Politte, Cliff",p,"$1,200,000 ",2006.0
"Sauerbeck, Scott",p,"$1,200,000 ",2006.0
"Small, Aaron",p,"$1,200,000 ",2006.0
"Spivey, Junior",2b,"$1,200,000 ",2006.0
"Myers, Mike",lhp,"$1,150,000 ",2006.0
"Valentin, Javier",c,"$1,150,000 ",2006.0
"Nunez, Abraham",inf,"$1,125,000 ",2006.0
"Eischen, Joey",p,"$1,100,000 ",2006.0
"Mabry, John",3b-of,"$1,075,000 ",2006.0
"Franco, Julio",inf,"$1,050,000 ",2006.0
"Clark, Tony",1b,"$1,034,000 ",2006.0
"Affeldt, Jeremy",lhp,"$1,000,000 ",2006.0
"Brocail, Doug",rhp,"$1,000,000 ",2006.0
"Cairo, Miguel",2b-3b,"$1,000,000 ",2006.0
"Castro, Juan",2b-ss,"$1,000,000 ",2006.0
"DeJean, Mike",p,"$1,000,000 ",2006.0
"Estes, Shawn",lhp,"$1,000,000 ",2006.0
"Harden, Rich",rhp-s,"$1,000,000 ",2006.0
"Mahay, Ron",lhp,"$1,000,000 ",2006.0
"Mays, Joe",rhp,"$1,000,000 ",2006.0
"Miller, Wade",rhp,"$1,000,000 ",2006.0
"Ponson, Sidney",rhp-s,"$1,000,000 ",2006.0
"Saenz, Olmedo",3b,"$1,000,000 ",2006.0
"Stanton, Mike",lhp,"$1,000,000 ",2006.0
"Turnbow, Derrick",rhp,"$1,000,000 ",2006.0
"Witasick, Jay",rp,"$1,000,000 ",2006.0
"Zaun, Gregg",c,"$1,000,000 ",2006.0
"Verlander, Justin",rhp-s,"$980,000 ",2006.0
"Dellucci, David",of,"$950,000 ",2006.0
"Donnelly, Brendan",rhp,"$950,000 ",2006.0
"Palmeiro, Orlando",of,"$950,000 ",2006.0
"Wheeler, Dan",rhp,"$930,000 ",2006.0
"Anderson, Marlon",2b-of,"$925,000 ",2006.0
"Valentin, Jose",of-ss,"$912,500 ",2006.0
"Ayala, Luis",rhp,"$900,000 ",2006.0
"Bigbie, Larry",of,"$900,000 ",2006.0
"Hollandsworth, Todd",of,"$900,000 ",2006.0
"Redmond, Mike",c,"$900,000 ",2006.0
"Rincon, Juan",rhp,"$900,000 ",2006.0
"Gerut, Jody",cf,"$875,000 ",2006.0
"Calero, Kiko",rhp,"$850,000 ",2006.0
"Cirillo, Jeff",3b,"$850,000 ",2006.0
"Embree, Alan",lhp,"$850,000 ",2006.0
"Fick, Rob",1b,"$850,000 ",2006.0
"Gomez, Chris",inf,"$850,000 ",2006.0
"Harper, Travis",p,"$850,000 ",2006.0
"Helling, Rick",sp,"$850,000 ",2006.0
"Hernandez, Jose",3b,"$850,000 ",2006.0
"LeCroy, Matt",1b-c,"$850,000 ",2006.0
"Molina, Jose",c,"$850,000 ",2006.0
"Pratt, Todd",c,"$850,000 ",2006.0
"Sweeney, Mark",1b,"$850,000 ",2006.0
"Torrealba, Yorvit",c,"$850,000 ",2006.0
"Grimsley, Jason",rhp,"$825,000 ",2006.0
"Taguchi, So",of,"$825,000 ",2006.0
"Woodward, Chris",inf,"$825,000 ",2006.0
"Bellhorn, Mark",inf,"$800,000 ",2006.0
"Bennett, Gary",c,"$800,000 ",2006.0
"Branyan, Russell",1b-3b,"$800,000 ",2006.0
"Byrd, Marlon",cf,"$800,000 ",2006.0
"Castro, Ramon",c,"$800,000 ",2006.0
"Cruz, Deivi",ss,"$800,000 ",2006.0
"Hammond, Chris",p,"$800,000 ",2006.0
"Helms, Wes",3b-1b,"$800,000 ",2006.0
"Martinez, Victor",c-1b,"$800,000 ",2006.0
"Mulholland, Terry",lhp,"$800,000 ",2006.0
"Reese, Pokey",2b,"$800,000 ",2006.0
"Santana, Julio",p,"$800,000 ",2006.0
"Wright, Jamey",rhp,"$800,000 ",2006.0
"Benoit, Joaquin",rhp,"$775,000 ",2006.0
"Williams, Todd",rhp,"$775,000 ",2006.0
"Bay, Jason",lf,"$750,000 ",2006.0
"Crosby, Bobby",ss,"$750,000 ",2006.0
"Fassero, Jeff",p,"$750,000 ",2006.0
"Gonzalez, Alex S.",3b-ss,"$750,000 ",2006.0
"Hatteberg, Scott",c-1b,"$750,000 ",2006.0
"Iriki, Yusaku",p,"$750,000 ",2006.0
"Jimenez, D'Angelo",inf,"$750,000 ",2006.0
"Marrero, Eli",c,"$750,000 ",2006.0
"Springer, Russ",rhp,"$750,000 ",2006.0
"Wilson, Vance",c,"$750,000 ",2006.0
"Choi, Hee Seop",of,"$725,000 ",2006.0
"Shouse, Brian",lhp,"$725,000 ",2006.0
"Spurling, Chris",p,"$725,000 ",2006.0
"Downs, Scott",lhp,"$705,000 ",2006.0
"Astacio, Pedro",rhp,"$700,000 ",2006.0
"Bako, Paul",c,"$700,000 ",2006.0
"Brower, Jim",rhp,"$700,000 ",2006.0
"Carroll, Jamey",2b-3b,"$700,000 ",2006.0
"Easley, Damion",2b,"$700,000 ",2006.0
"Greene, Todd",c,"$700,000 ",2006.0
"Hansen, Craig",rhp,"$700,000 ",2006.0
"Jackson, Damian",2b,"$700,000 ",2006.0
"Jordan, Brian",of,"$700,000 ",2006.0
"Melhuse, Adam",c,"$700,000 ",2006.0
"Moeller, Chad",c,"$700,000 ",2006.0
"Olivo, Miguel",c,"$700,000 ",2006.0
"Remlinger, Mike",rp,"$700,000 ",2006.0
"Vazquez, Ramon",ss-2b,"$700,000 ",2006.0
"Ward, Daryle",of,"$700,000 ",2006.0
"Young, Eric",2b,"$700,000 ",2006.0
"Punto, Nick",ss,"$690,000 ",2006.0
"Betancourt, Yuniesky",ss,"$677,500 ",2006.0
"DeRosa, Mark",3b,"$675,000 ",2006.0
"Wigginton, Ty",3b,"$675,000 ",2006.0
"Alomar, Sandy Jr.",c,"$650,000 ",2006.0
"Blum, Geoff",3b-ss,"$650,000 ",2006.0
"Flaherty, John",c,"$650,000 ",2006.0
"Gonzalez, Wiki",c,"$650,000 ",2006.0
"Harris, Willie",2b-lf,"$650,000 ",2006.0
"Miceli, Dan",rp,"$650,000 ",2006.0
"Stinnett, Kelly",c,"$650,000 ",2006.0
"Walker, Pete",p,"$650,000 ",2006.0
"Widger, Chris",c,"$650,000 ",2006.0
"Wise, Matt",p,"$650,000 ",2006.0
"Bloomquist, Willie",2b-of,"$625,000 ",2006.0
"Mateo, Julio",p,"$625,000 ",2006.0
"Ohman, Will",lhp,"$610,000 ",2006.0
"Day, Zach",p,"$600,000 ",2006.0
"Herges, Matt",rhp,"$600,000 ",2006.0
"Kim, Sun-Woo",p,"$600,000 ",2006.0
"Martinez, Ramon E.",ss,"$600,000 ",2006.0
"Meadows, Brian",sp,"$600,000 ",2006.0
"Oliver, Darren",lhp,"$600,000 ",2006.0
"Rodriguez, Felix",rp,"$600,000 ",2006.0
"Wasdin, John",p,"$600,000 ",2006.0
"White, Rick",rp,"$600,000 ",2006.0
"Cruz, Juan",rhp,"$575,000 ",2006.0
"Graves, Danny",rhp,"$575,000 ",2006.0
"Lyon, Brandon",rhp,"$575,000 ",2006.0
"Mantei, Matt",rp,"$575,000 ",2006.0
"Vogelsong, Ryan",rhp,"$555,000 ",2006.0
"Carter, Lance",p,"$550,000 ",2006.0
"Martin, Tom",lhp,"$550,000 ",2006.0
"Newhan, David",inf-of,"$550,000 ",2006.0
"Phillips, Jason",c,"$550,000 ",2006.0
"Reyes, Dennys",lhp,"$550,000 ",2006.0
"Cordero, Chad",rhp,"$525,000 ",2006.0
"DaVanon, Jeffrey",of,"$525,000 ",2006.0
"Harville, Chad",p,"$525,000 ",2006.0
"Brazelton, Dewon",p,"$500,000 ",2006.0
"Chavez, Endy",lf,"$500,000 ",2006.0
"DeJesus, David",lf,"$500,000 ",2006.0
"Haren, Dan",rhp-s,"$500,000 ",2006.0
"Holliday, Matt",lf,"$500,000 ",2006.0
"McDonald, John",ss-2b,"$500,000 ",2006.0
"Mori, Shinji",p,"$500,000 ",2006.0
"Ozuna, Pablo",2b,"$500,000 ",2006.0
"Peralta, Jhonny",ss,"$500,000 ",2006.0
"Ross, David",c,"$500,000 ",2006.0
"Santos, Victor",p,"$500,000 ",2006.0
"Sikorski, Brian",p,"$500,000 ",2006.0
"Sizemore, Grady",cf,"$500,000 ",2006.0
"Thomas, Frank",dh,"$500,000 ",2006.0
"Utley, Chase",2b,"$500,000 ",2006.0
"Young, Chris",rhp-s,"$500,000 ",2006.0
"Paul, Josh",c,"$475,000 ",2006.0
"Cabrera, Miguel",1b,"$472,000 ",2006.0
"Villarreal, Oscar",rhp,"$462,500 ",2006.0
"Capuano, Chris",lhp,"$450,000 ",2006.0
"Fogg, Josh",rhp,"$450,000 ",2006.0
"Lane, Jason",of,"$450,000 ",2006.0
"Patterson, John",rhp,"$450,000 ",2006.0
"Petagine, Roberto",1b,"$450,000 ",2006.0
"Soriano, Rafael",rhp,"$450,000 ",2006.0
"Backe, Brandon",rhp-s,"$442,500 ",2006.0
"MacDougal, Mike",rhp,"$430,000 ",2006.0
"Nady, Xavier",rf,"$427,000 ",2006.0
"Brown, Adrian",of,"$425,000 ",2006.0
"Fasano, Sal",c,"$425,000 ",2006.0
"Ford, Lew",of,"$425,000 ",2006.0
